relation	kind	ordinal	column	type	upstream table	derivation	sample values	description	null meaning
sample_section_us_intro_fall2025	view	25	optional_count	bigint	master_section	Inherited `master_section.optional_count` via `SELECT *`.	42	Optional or recommended materials within the section.	Zero means none
sample_section_us_intro_fall2025	view	26	has_course_material_use	boolean	master_section	Inherited `master_section.has_course_material_use` via `SELECT *`.	TRUE	Whether the section contains retained canonical materials.	Never false
sample_section_us_intro_fall2025	view	27	course_material_use_count	bigint	master_section	Inherited `master_section.course_material_use_count` via `SELECT *`.	42	Canonical included materials within the retained section.	Never zero
sample_section_us_intro_fall2025	view	28	course_material_no_use_count	bigint	master_section	Inherited `master_section.course_material_no_use_count` via `SELECT *`.	42	Excluded material rows co-occurring with retained sections.	Zero means none
sample_section_us_intro_fall2025	view	29	no_details_count	bigint	master_section	Inherited `master_section.no_details_count` via `SELECT *`.	42	No-details placeholder rows co-occurring with retained sections.	Zero means marker absent
sample_section_us_intro_fall2025	view	30	no_materials_count	bigint	master_section	Inherited `master_section.no_materials_count` via `SELECT *`.	42	No-materials placeholder rows co-occurring with retained sections.	Zero means marker absent
sample_section_us_intro_fall2025	view	31	is_canada	boolean	master_section	Inherited `master_section.is_canada` via `SELECT *`.	TRUE	Whether the source row belongs to Canada.	False means no Canadian item
sample_section_us_intro_fall2025	view	32	is_supply	boolean	master_section	Inherited `master_section.is_supply` via `SELECT *`.	TRUE	Whether the material is classified as a course supply.	False means no supply item
sample_section_us_intro_fall2025	view	33	supply_count	bigint	master_section	Inherited `master_section.supply_count` via `SELECT *`.	42	Classified supply rows co-occurring with retained sections.	Zero means none
sample_section_us_intro_fall2025	view	34	is_oer	boolean	master_section	Inherited `master_section.is_oer` via `SELECT *`.	TRUE	Whether the material is an open educational resource.	False means no classified OER
sample_section_us_intro_fall2025	view	35	is_ia	boolean	master_section	Inherited `master_section.is_ia` via `SELECT *`.	TRUE	Whether the material uses inclusive access.	False means no classified IA
sample_section_us_intro_fall2025	view	36	oer_count	bigint	master_section	Inherited `master_section.oer_count` via `SELECT *`.	42	Open-resource materials within the aggregation group.	Zero means none
sample_section_us_intro_fall2025	view	37	ia_count	bigint	master_section	Inherited `master_section.ia_count` via `SELECT *`.	42	Inclusive-access materials within the aggregation group.	Zero means none
sample_section_us_intro_fall2025	view	38	publishers	varchar[]	master_section	Inherited `master_section.publishers` via `SELECT *`.	['alpha', 'beta']	Distinct publishers represented by the section materials.	No item publisher
sample_section_us_intro_fall2025	view	39	required_publishers	varchar[]	master_section	Inherited `master_section.required_publishers` via `SELECT *`.	['alpha', 'beta']	Distinct publishers of required materials within the section.	No required publisher
sample_section_us_intro_fall2025	view	40	required_publisher_count	bigint	master_section	Inherited `master_section.required_publisher_count` via `SELECT *`.	42	Distinct publishers of required materials within the section.	Zero means none
sample_section_us_intro_fall2025	view	41	optional_publisher_count	bigint	master_section	Inherited `master_section.optional_publisher_count` via `SELECT *`.	42	Distinct publishers of optional materials within the section.	Zero means none
sample_section_us_intro_fall2025	view	42	enrollments	integer	master_section	Inherited `master_section.enrollments` via `SELECT *`.	42	Enrollment reported directly for the course section.	Unavailable
sample_section_us_intro_fall2025	view	43	seats_taken	integer	master_section	Inherited `master_section.seats_taken` via `SELECT *`.	42	Occupied seats reported for the course section.	Unavailable
sample_section_us_intro_fall2025	view	44	has_isbn	boolean	master_section	Inherited `master_section.has_isbn` via `SELECT *`.	TRUE	Whether the material has a non-NULL ISBN.	True under current Use contract
sample_section_us_intro_fall2025	view	45	has_formattype	boolean	master_section	Inherited `master_section.has_formattype` via `SELECT *`.	TRUE	Whether the material has a nonblank FormatType classification.	False means no nonblank FormatType
sample_section_us_intro_fall2025	view	46	isbn_count	bigint	master_section	Inherited `master_section.isbn_count` via `SELECT *`.	42	ISBN-bearing materials within the aggregation group.	Never zero
sample_section_us_intro_fall2025	view	47	classified_count	bigint	master_section	Inherited `master_section.classified_count` via `SELECT *`.	42	Materials having a nonblank FormatType classification.	Zero means none
sample_section_us_intro_fall2025	view	48	has_enrollment	boolean	master_section	Inherited `master_section.has_enrollment` via `SELECT *`.	TRUE	Whether usable enrollment information is available.	Never NULL
sample_section_us_intro_fall2025	view	49	has_enrollment_sibling	boolean	master_section	Inherited `master_section.has_enrollment_sibling` via `SELECT *`.	TRUE	Whether a sibling section reports enrollment.	Never NULL
sample_section_us_intro_fall2025	view	50	has_enrollment_own_seats	boolean	master_section	Inherited `master_section.has_enrollment_own_seats` via `SELECT *`.	TRUE	Whether the section reports usable occupied seats.	Never NULL
sample_section_us_intro_fall2025	view	51	has_enrollment_sibling_seats	boolean	master_section	Inherited `master_section.has_enrollment_sibling_seats` via `SELECT *`.	TRUE	Whether a sibling section reports usable occupied seats.	Never NULL
sample_section_us_intro_fall2025	view	52	enrollment_assigned	integer	master_section	Inherited `master_section.enrollment_assigned` via `SELECT *`.	42	Best available section enrollment from the assignment ladder.	No rung; source is `none`
sample_section_us_intro_fall2025	view	53	enrollment_source	varchar	master_section	Inherited `master_section.enrollment_source` via `SELECT *`.	own	Assignment-ladder rung that supplied the section enrollment.	Never NULL; values `own`, `own_seats`, `sibling_enroll`, `sibling_seats`, `class_median`, `level_median`, `none`
sample_section_us_intro_fall2025	view	54	is_required_direct	boolean	master_section	Inherited `master_section.is_required_direct` via `SELECT *`.	TRUE	Whether direct required evidence is present at the relation grain.	False means no nonsupply literal-required item in the section
sample_section_us_intro_fall2025	view	55	required_price_min	decimal(38,2)	master_section	Inherited `master_section.required_price_min` via `SELECT *`.	12.34	Lower all-offer price bound for required materials.	No required item, or every required item price is NULL
sample_section_us_intro_fall2025	view	56	required_price_avg	double	master_section	Inherited `master_section.required_price_avg` via `SELECT *`.	12.34	Legacy-named midrange of required price bounds.	Either bound is NULL
sample_section_us_intro_fall2025	view	57	required_price_max	decimal(38,2)	master_section	Inherited `master_section.required_price_max` via `SELECT *`.	12.34	Upper all-offer price bound for required materials.	No required item, or every required item price is NULL
sample_section_us_intro_fall2025	view	58	required_price_buy_min	decimal(38,2)	master_section	Inherited `master_section.required_price_buy_min` via `SELECT *`.	12.34	Lower buy-only price bound for required materials.	No required item, or every required buy price is NULL
sample_section_us_intro_fall2025	view	59	required_price_buy_max	decimal(38,2)	master_section	Inherited `master_section.required_price_buy_max` via `SELECT *`.	12.34	Upper buy-only price bound for required materials.	No required item, or every required buy price is NULL
sample_section_us_intro_fall2025	view	60	all_price_min	decimal(38,2)	master_section	Inherited `master_section.all_price_min` via `SELECT *`.	12.34	Lower all-offer price bound for all-item materials.	Every item price is NULL
sample_section_us_intro_fall2025	view	61	all_price_avg	double	master_section	Inherited `master_section.all_price_avg` via `SELECT *`.	12.34	Legacy-named midrange of all-item price bounds.	Either bound is NULL
sample_section_us_intro_fall2025	view	62	all_price_max	decimal(38,2)	master_section	Inherited `master_section.all_price_max` via `SELECT *`.	12.34	Upper all-offer price bound for all-item materials.	Every item price is NULL
sample_section_us_intro_fall2025	view	63	all_price_buy_min	decimal(38,2)	master_section	Inherited `master_section.all_price_buy_min` via `SELECT *`.	12.34	Lower buy-only price bound for all-item materials.	Every item buy price is NULL
sample_section_us_intro_fall2025	view	64	all_price_buy_max	decimal(38,2)	master_section	Inherited `master_section.all_price_buy_max` via `SELECT *`.	12.34	Upper buy-only price bound for all-item materials.	Every item buy price is NULL
sample_section_us_intro_fall2025	view	65	required_priced_count	bigint	master_section	Inherited `master_section.required_priced_count` via `SELECT *`.	42	Required materials having at least one valid price.	Zero means none
sample_section_us_intro_fall2025	view	66	optional_priced_count	bigint	master_section	Inherited `master_section.optional_priced_count` via `SELECT *`.	42	Optional materials having at least one valid price.	Zero means none
sample_section_us_intro_fall2025	view	67	bookstore_url	varchar	master_section	Inherited `master_section.bookstore_url` via `SELECT *`.	https://bookstore.example.edu/item/123	Bookstore page providing the observed material prices.	No nonblank item URL
master_institution	table	1	period_sortable	varchar	master_section	Institution-rollup group key from `master_section.period_sortable`.	2025-4	Sortable academic term code used for chronological ordering.	`unit_id` is NULL for the explicit unmatched-institution bucket; period is required.
master_institution	table	2	unit_id	bigint	master_section	Institution-rollup group key from `master_section.unit_id`.	1001	IPEDS institution identifier used throughout the pipeline.	`unit_id` is NULL for the explicit unmatched-institution bucket; period is required.
master_institution	table	3	state	varchar	master_section	`ANY_VALUE(master_section.state)`; IPEDS attributes are institution-grain.	CA	State or province code for the institution.	No matching IPEDS/source institution value.
master_institution	table	4	control	varchar	master_section	`ANY_VALUE(master_section.control)`; IPEDS attributes are institution-grain.	unknown	Institution ownership and governance classification used for reporting.	No matching IPEDS/source institution value.
master_institution	table	5	level	varchar	master_section	`ANY_VALUE(master_section.level)`; IPEDS attributes are institution-grain.	unknown	IPEDS award-level classification for the institution.	No matching IPEDS/source institution value.
master_institution	table	6	size	varchar	master_section	`ANY_VALUE(master_section.size)`; IPEDS attributes are institution-grain.	unknown	IPEDS institutional enrollment-size classification used for reporting.	No matching IPEDS/source institution value.
master_institution	table	7	institution_name	varchar	master_section	`ANY_VALUE(master_section.institution_name)`; IPEDS attributes are institution-grain.	Example University	Canonical institution name supplied by IPEDS.	No matching IPEDS/source institution value.
master_institution	table	8	institution_type	varchar	master_section	`ANY_VALUE(master_section.institution_type)`; IPEDS attributes are institution-grain.	unknown	Derived institution type used for reporting groups.	No matching IPEDS/source institution value.
master_institution	table	9	enrollment_2024	integer	master_section	`ANY_VALUE(master_section.enrollment_2024)`; IPEDS attributes are institution-grain.	42	Total institutional enrollment reported to IPEDS for 2024.	No matching IPEDS/source institution value.
master_institution	table	10	distance_enrollment_2024	integer	master_section	`ANY_VALUE(master_section.distance_enrollment_2024)`; IPEDS attributes are institution-grain.	42	IPEDS 2024 students enrolled in distance education.	No matching IPEDS/source institution value.
master_institution	table	11	bookstore_url	varchar	master_section	Most frequent nonblank `master_section.bookstore_url` for the same term×institution; lexical tie-break.	https://bookstore.example.edu/item/123	Bookstore URL chosen from material-bearing sections.	No nonblank section URL, or unit_id is NULL.
master_institution	table	12	section_count	bigint	master_section	`COUNT(*)` across material-bearing sections.	42	Distinct material-bearing sections within the aggregation group.	Never NULL; zero means no qualifying section/course.
master_institution	table	13	advanced_graduate_section_count	bigint	master_section	`COUNT(*) FILTER (WHERE course_level = 'Advanced graduate')`.	42	Sections classified as advanced graduate.	Never NULL; zero means no section in this exact course-level category.
master_institution	table	14	advanced_graduate_directed_study_and_research_section_count	bigint	master_section	`COUNT(*) FILTER (WHERE course_level = 'Advanced graduate/ directed study and research')`.	42	Sections classified as advanced graduate directed study and research.	Never NULL; zero means no section in this exact course-level category.
master_institution	table	15	advanced_undergraduate_section_count	bigint	master_section	`COUNT(*) FILTER (WHERE course_level = 'Advanced undergraduate')`.	42	Sections classified as advanced undergraduate.	Never NULL; zero means no section in this exact course-level category.
master_institution	table	16	advanced_undergraduate_graduate_section_count	bigint	master_section	`COUNT(*) FILTER (WHERE course_level = 'Advanced undergraduate/ graduate')`.	42	Sections classified as advanced undergraduate or graduate.	Never NULL; zero means no section in this exact course-level category.
master_institution	table	17	general_graduate_section_count	bigint	master_section	`COUNT(*) FILTER (WHERE course_level = 'General graduate')`.	42	Sections classified as general graduate.	Never NULL; zero means no section in this exact course-level category.
master_institution	table	18	intermediate_undergraduate_section_count	bigint	master_section	`COUNT(*) FILTER (WHERE course_level = 'Intermediate undergraduate')`.	42	Sections classified as intermediate undergraduate.	Never NULL; zero means no section in this exact course-level category.
master_institution	table	19	introductory_or_general_undergraduate_section_count	bigint	master_section	`COUNT(*) FILTER (WHERE course_level = 'Introductory or general undergraduate')`.	42	Sections classified as introductory or general undergraduate.	Never NULL; zero means no section in this exact course-level category.
master_institution	table	20	non_degree_credit_section_count	bigint	master_section	`COUNT(*) FILTER (WHERE course_level = 'Non-degree credit')`.	42	Sections classified as non-degree credit.	Never NULL; zero means no section in this exact course-level category.
master_institution	table	21	uncategorized_section_count	bigint	master_section	`COUNT(*) FILTER (WHERE course_level = 'Uncategorized')`.	42	Sections classified as an uncategorized course level.	Never NULL; zero means no section in this exact course-level category.
master_institution	table	22	course_count	bigint	master_section	`COUNT(DISTINCT course_id)` across material-bearing sections.	42	Distinct courses represented by the institution-period group.	Never NULL; zero means no qualifying section/course.
master_institution	table	23	material_section_count	bigint	master_section	`COUNT(*) FILTER` over sections satisfying `material_count > 0`.	42	Institution sections containing at least one material.	Never NULL; zero means no qualifying section/course.
master_institution	table	24	required_section_count	bigint	master_section	`COUNT(*) FILTER` over sections satisfying supply-aware `master_section.is_required_direct`.	42	Institution sections with direct required-status evidence.	Never NULL; zero means no qualifying section/course.
master_institution	table	25	inferred_required_section_count	bigint	master_section	`COUNT(*) FILTER` over sections satisfying `required_count > 0`.	42	Institution sections containing inferred-required materials.	Never NULL; zero means no qualifying section/course.
master_institution	table	26	optional_section_count	bigint	master_section	`COUNT(*) FILTER` over sections satisfying `optional_count > 0`.	42	Institution sections containing optional materials.	Never NULL; zero means no qualifying section/course.
master_institution	table	27	supply_section_count	bigint	master_section	`COUNT(*) FILTER` over sections satisfying `supply_count > 0` sidecar evidence.	42	Institution sections with classified supply evidence.	Never NULL; zero means no qualifying section/course.
master_institution	table	28	oer_section_count	bigint	master_section	`COUNT(*) FILTER` over sections satisfying `oer_count > 0`.	42	Institution sections containing open-resource materials.	Never NULL; zero means no qualifying section/course.
master_institution	table	29	ia_section_count	bigint	master_section	`COUNT(*) FILTER` over sections satisfying `ia_count > 0`.	42	Institution sections containing inclusive-access materials.	Never NULL; zero means no qualifying section/course.
master_institution	table	30	required_priced_section_count	bigint	master_section	`COUNT(*) FILTER` over sections satisfying `required_priced_count > 0`.	42	Institution sections containing priced required materials.	Never NULL; zero means no qualifying section/course.
master_institution	table	31	optional_priced_section_count	bigint	master_section	`COUNT(*) FILTER` over sections satisfying `optional_priced_count > 0`.	42	Institution sections containing priced optional materials.	Never NULL; zero means no qualifying section/course.
master_institution	table	32	isbn_section_count	bigint	master_section	`COUNT(*) FILTER` over sections satisfying `isbn_count > 0`.	42	Institution sections containing at least one ISBN.	Never NULL; zero means no qualifying section/course.
master_institution	table	33	enrollment_section_count	bigint	master_section	`COUNT(*) FILTER` over sections satisfying `enrollment_assigned IS NOT NULL`.	42	Institution sections having an assigned enrollment value.	Never NULL; zero means no qualifying section/course.
master_institution	table	34	seats_taken_section_count	bigint	master_section	`COUNT(*) FILTER` over sections satisfying `seats_taken IS NOT NULL AND seats_taken < 9999`.	42	Institution sections reporting valid occupied-seat values.	Never NULL; zero means no qualifying section/course.
master_institution	table	35	enrollments_tot	hugeint	master_section	`SUM(enrollment_assigned)` across sections with assigned enrollment.	42	Assigned enrollment summed across the institution sections.	No section has assigned enrollment.
master_institution	table	36	seats_taken_tot	hugeint	master_section	`SUM(seats_taken) FILTER (WHERE seats_taken IS NOT NULL AND seats_taken < 9999)`.	42	Valid occupied seats summed across institution sections.	No section has valid reported seats; sentinel 9999 is excluded.
master_isbn	table	1	period_sortable	varchar	master_material	`master_material.period_sortable` group key.	2025-4	Sortable academic term code used for chronological ordering.	Not produced.
master_isbn	table	2	isbn13	bigint	master_material	`master_material.isbn13` group key.	9780000000002	Book or material identifier used for cross-source matching.	Not produced.
master_isbn	table	3	book_title	varchar	master_material	`ANY_VALUE(master_material.isbn_book_title)`; term×ISBN metadata is canonical upstream.	Introduction to Biology	Canonical title selected for the grouped ISBN.	No nonmissing canonical ISBN metadata.
master_isbn	table	4	author	varchar	master_material	`ANY_VALUE(master_material.isbn_author)`; term×ISBN metadata is canonical upstream.	A. Example	Author credited for the adopted course material.	No nonmissing canonical ISBN metadata.
master_isbn	table	5	publisher	varchar	master_material	`ANY_VALUE(master_material.isbn_publisher)`; term×ISBN metadata is canonical upstream.	Example Press	Publisher credited for the adopted course material.	No nonmissing canonical ISBN metadata.
master_isbn	table	6	is_oer	boolean	master_material	`COALESCE(BOOL_OR(master_material.is_oer), FALSE)`.	TRUE	Whether the material is an open educational resource.	Never NULL; false means no canonical ISBN row has the classification.
master_isbn	table	7	is_ia	boolean	master_material	`COALESCE(BOOL_OR(master_material.is_ia), FALSE)`.	TRUE	Whether the material uses inclusive access.	Never NULL; false means no canonical ISBN row has the classification.
master_isbn	table	8	is_supply	boolean	master_material	Constant FALSE: supplies are excluded from the canonical Use population.	FALSE	Whether the material is classified as a course supply.	Never NULL.
master_isbn	table	9	unit_id_count	bigint	master_material	`COUNT(DISTINCT unit_id)`.	42	Distinct institutions using the ISBN during the term.	Never NULL; zero means all values of that key are missing.
master_isbn	table	10	section_id_count	bigint	master_material	`COUNT(DISTINCT section_id)`.	42	Distinct sections using the ISBN during the term.	Never NULL; zero means all values of that key are missing.
master_isbn	table	11	course_id_count	bigint	master_material	`COUNT(DISTINCT course_id)`.	42	Distinct courses using the ISBN during the term.	Never NULL; zero means all values of that key are missing.
master_isbn	table	12	has_enrollment	boolean	master_material	`COALESCE(BOOL_OR(enrollment_assigned IS NOT NULL), FALSE)`.	TRUE	Whether usable enrollment information is available.	Never NULL; false means no occurrence has assigned enrollment.
master_isbn	table	13	enroll_cnt	bigint	master_material	`COUNT(DISTINCT section_id) FILTER (WHERE enrollment_assigned IS NOT NULL)`.	42	ISBN-using sections having an assigned enrollment value.	Never NULL; zero means none has assigned enrollment.
master_isbn	table	14	enroll_tot	hugeint	master_material	`COALESCE(SUM(enrollment_assigned), 0)` across ISBN occurrences.	42	Assigned enrollment summed across all ISBN-using sections.	Never NULL; zero means no assigned enrollment or assigned total zero.
master_isbn	table	15	title_variant_count	bigint	master_material	`ANY_VALUE(master_material.isbn_title_variant_count)`.	42	Distinct title variants found within grouped catalog rows.	Not expected; upstream count is non-NULL.
master_isbn	table	16	author_variant_count	bigint	master_material	`ANY_VALUE(master_material.isbn_author_variant_count)`.	42	Distinct author variants found within grouped catalog rows.	Not expected; upstream count is non-NULL.
master_isbn	table	17	publisher_variant_count	bigint	master_material	`ANY_VALUE(master_material.isbn_publisher_variant_count)`.	42	Distinct publisher variants found within grouped catalog rows.	Not expected; upstream count is non-NULL.
master_isbn	table	18	metadata_conflict	boolean	master_material	True when any title/author/publisher variant count exceeds one.	TRUE	Flags conflicting canonical bibliographic values for the ISBN.	Never NULL; false means no detected canonical metadata conflict.
master_isbn	table	19	required_price_min	decimal(38,2)	master_material	`SUM(master_material.price_min) FILTER (WHERE is_required_inferred)`.	12.34	Lower all-offer price bound for required materials.	All qualifying occurrence values are missing; individual NULLs are ignored and genuine zero is retained.
master_isbn	table	20	required_price_max	decimal(38,2)	master_material	`SUM(master_material.price_max) FILTER (WHERE is_required_inferred)`.	12.34	Upper all-offer price bound for required materials.	All qualifying occurrence values are missing; individual NULLs are ignored and genuine zero is retained.
master_isbn	table	21	required_price_buy_min	decimal(38,2)	master_material	`SUM(master_material.price_buy_min) FILTER (WHERE is_required_inferred)`.	12.34	Lower buy-only price bound for required materials.	All qualifying occurrence values are missing; individual NULLs are ignored and genuine zero is retained.
master_isbn	table	22	required_price_buy_max	decimal(38,2)	master_material	`SUM(master_material.price_buy_max) FILTER (WHERE is_required_inferred)`.	12.34	Upper buy-only price bound for required materials.	All qualifying occurrence values are missing; individual NULLs are ignored and genuine zero is retained.
master_isbn	table	23	all_price_min	decimal(38,2)	master_material	`SUM(master_material.price_min)`.	12.34	Lower all-offer price bound for all-item materials.	All qualifying occurrence values are missing; individual NULLs are ignored and genuine zero is retained.
master_isbn	table	24	all_price_max	decimal(38,2)	master_material	`SUM(master_material.price_max)`.	12.34	Upper all-offer price bound for all-item materials.	All qualifying occurrence values are missing; individual NULLs are ignored and genuine zero is retained.
master_isbn	table	25	all_price_buy_min	decimal(38,2)	master_material	`SUM(master_material.price_buy_min)`.	12.34	Lower buy-only price bound for all-item materials.	All qualifying occurrence values are missing; individual NULLs are ignored and genuine zero is retained.
master_isbn	table	26	all_price_buy_max	decimal(38,2)	master_material	`SUM(master_material.price_buy_max)`.	12.34	Upper buy-only price bound for all-item materials.	All qualifying occurrence values are missing; individual NULLs are ignored and genuine zero is retained.
master_isbn	table	27	price_buy_new_physical_count	bigint	master_material	`COUNT(DISTINCT section_id) FILTER (WHERE price_buy_new_physical IS NOT NULL)`.	42	Sections offering new physical purchase prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	28	price_buy_new_digital_count	bigint	master_material	`COUNT(DISTINCT section_id) FILTER (WHERE price_buy_new_digital IS NOT NULL)`.	42	Sections offering new digital purchase prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	29	price_buy_new_na_count	bigint	master_material	`COUNT(DISTINCT section_id) FILTER (WHERE price_buy_new_na IS NOT NULL)`.	42	Sections offering new unspecified-format purchase prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	30	price_buy_used_physical_count	bigint	master_material	`COUNT(DISTINCT section_id) FILTER (WHERE price_buy_used_physical IS NOT NULL)`.	42	Sections offering used physical purchase prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	31	price_buy_used_digital_count	bigint	master_material	`COUNT(DISTINCT section_id) FILTER (WHERE price_buy_used_digital IS NOT NULL)`.	42	Sections offering used digital purchase prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	32	price_buy_used_na_count	bigint	master_material	`COUNT(DISTINCT section_id) FILTER (WHERE price_buy_used_na IS NOT NULL)`.	42	Sections offering used unspecified-format purchase prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	33	price_buy_na_physical_count	bigint	master_material	`COUNT(DISTINCT section_id) FILTER (WHERE price_buy_na_physical IS NOT NULL)`.	42	Sections offering unspecified-condition physical purchase prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	34	price_buy_na_digital_count	bigint	master_material	`COUNT(DISTINCT section_id) FILTER (WHERE price_buy_na_digital IS NOT NULL)`.	42	Sections offering unspecified-condition digital purchase prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	35	price_buy_na_na_count	bigint	master_material	`COUNT(DISTINCT section_id) FILTER (WHERE price_buy_na_na IS NOT NULL)`.	42	Sections offering unspecified-condition unspecified-format purchase prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	36	price_rental_new_physical_count	bigint	master_material	`COUNT(DISTINCT section_id) FILTER (WHERE price_rental_new_physical IS NOT NULL)`.	42	Sections offering new physical rental prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	37	price_rental_new_digital_count	bigint	master_material	`COUNT(DISTINCT section_id) FILTER (WHERE price_rental_new_digital IS NOT NULL)`.	42	Sections offering new digital rental prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	38	price_rental_new_na_count	bigint	master_material	`COUNT(DISTINCT section_id) FILTER (WHERE price_rental_new_na IS NOT NULL)`.	42	Sections offering new unspecified-format rental prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	39	price_rental_used_physical_count	bigint	master_material	`COUNT(DISTINCT section_id) FILTER (WHERE price_rental_used_physical IS NOT NULL)`.	42	Sections offering used physical rental prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	40	price_rental_used_digital_count	bigint	master_material	`COUNT(DISTINCT section_id) FILTER (WHERE price_rental_used_digital IS NOT NULL)`.	42	Sections offering used digital rental prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	41	price_rental_used_na_count	bigint	master_material	`COUNT(DISTINCT section_id) FILTER (WHERE price_rental_used_na IS NOT NULL)`.	42	Sections offering used unspecified-format rental prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	42	price_rental_na_physical_count	bigint	master_material	`COUNT(DISTINCT section_id) FILTER (WHERE price_rental_na_physical IS NOT NULL)`.	42	Sections offering unspecified-condition physical rental prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	43	price_rental_na_digital_count	bigint	master_material	`COUNT(DISTINCT section_id) FILTER (WHERE price_rental_na_digital IS NOT NULL)`.	42	Sections offering unspecified-condition digital rental prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	44	price_rental_na_na_count	bigint	master_material	`COUNT(DISTINCT section_id) FILTER (WHERE price_rental_na_na IS NOT NULL)`.	42	Sections offering unspecified-condition unspecified-format rental prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	45	institution_type_2_year_private_profit_count	bigint	master_material	`COUNT(DISTINCT section_id)` FILTERed where institution_type = `2 Year Priavte Profit` (exact source literal, including source spelling).	42	ISBN occurrences from two-year private for-profit institutions.	Never NULL; zero means no qualifying section.
master_isbn	table	46	institution_type_2_year_private_count	bigint	master_material	`COUNT(DISTINCT section_id)` FILTERed where institution_type = `2 Year Private` (exact source literal, including source spelling).	42	ISBN occurrences from two-year private institutions.	Never NULL; zero means no qualifying section.
master_isbn	table	47	institution_type_2_year_public_count	bigint	master_material	`COUNT(DISTINCT section_id)` FILTERed where institution_type = `2 Year Public` (exact source literal, including source spelling).	42	ISBN occurrences from two-year public institutions.	Never NULL; zero means no qualifying section.
master_isbn	table	48	institution_type_4_year_private_profit_count	bigint	master_material	`COUNT(DISTINCT section_id)` FILTERed where institution_type = `4 Year Priavte Profit` (exact source literal, including source spelling).	42	ISBN occurrences from four-year private for-profit institutions.	Never NULL; zero means no qualifying section.
master_isbn	table	49	institution_type_4_year_private_count	bigint	master_material	`COUNT(DISTINCT section_id)` FILTERed where institution_type = `4 Year Private` (exact source literal, including source spelling).	42	ISBN occurrences from four-year private institutions.	Never NULL; zero means no qualifying section.
master_isbn	table	50	institution_type_4_year_public_count	bigint	master_material	`COUNT(DISTINCT section_id)` FILTERed where institution_type = `4 Year Public` (exact source literal, including source spelling).	42	ISBN occurrences from four-year public institutions.	Never NULL; zero means no qualifying section.
master_isbn	table	51	institution_type_under_2_year_public_count	bigint	master_material	`COUNT(DISTINCT section_id)` FILTERed where institution_type = `Under 2 Year Public` (exact source literal, including source spelling).	42	ISBN occurrences from under-two-year public institutions.	Never NULL; zero means no qualifying section.
master_isbn	table	52	institution_type_unknown_count	bigint	master_material	`COUNT(DISTINCT section_id)` FILTERed where institution_type is NULL or blank.	42	ISBN occurrences from unknown-type institutions.	Never NULL; zero means no qualifying section.
sample_material_10pct	table	1	isbn13	bigint	master_material	`master_material.isbn13` retained after the deterministic section-hash filter.	9780000000002	Book or material identifier used for cross-source matching.	Never NULL; every retained source Use row requires an ISBN.
sample_material_10pct	table	2	book_title	varchar	master_material	`master_material.book_title` retained after the deterministic section-hash filter.	Introduction to Biology	Canonical title selected for the grouped ISBN.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	3	author	varchar	master_material	`master_material.author` retained after the deterministic section-hash filter.	A. Example	Author credited for the adopted course material.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	4	publisher	varchar	master_material	`master_material.publisher` retained after the deterministic section-hash filter.	Example Press	Publisher credited for the adopted course material.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	5	imprint	varchar	master_material	`master_material.imprint` retained after the deterministic section-hash filter.	Example Academic	Publishing imprint named for the adopted material.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	6	book_format	varchar	master_material	`master_material.book_format` retained after the deterministic section-hash filter.	physical	Physical or digital format of the material.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	7	format_type	varchar	master_material	`master_material.format_type` retained after the deterministic section-hash filter.	Book	Catalog classification label for the material format.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	8	book_status	varchar	master_material	`master_material.book_status` retained after the deterministic section-hash filter.	required	Adoption priority assigned to the course material.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	9	isbn_book_title	varchar	master_material	`master_material.isbn_book_title` retained after the deterministic section-hash filter.	Introduction to Biology	Canonical title selected for the term-level ISBN.	No nonmissing metadata value for the term×ISBN.
sample_material_10pct	table	10	isbn_author	varchar	master_material	`master_material.isbn_author` retained after the deterministic section-hash filter.	A. Example	Canonical author selected for the term-level ISBN.	No nonmissing metadata value for the term×ISBN.
